n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
80,0.5,0.0,27,unidirectional,apunim,0.0055029865098704545,1.0,0
80,0.5,0.0,27,unidirectional,Krippendorff delta-alpha,0.0008727935912299367,0.2835820895522388,0
80,0.5,0.0,27,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,27,unidirectional,chi-squared (Akhtar et al. 2019),8.84649672342375,0.06505297135454419,0
80,0.5,0.0,27,unidirectional,GMM clustering (Checco/Mignemi),-0.010158953980258942,0.835820895522388,0
80,0.5,0.0,27,bidirectional,apunim,-0.029956407405384515,0.002213184610294642,1
80,0.5,0.0,27,bidirectional,Krippendorff delta-alpha,-0.0008984930771923083,0.7910447761194029,0
80,0.5,0.0,27,bidirectional,aposteriori unimodality (2024),0.006134969325153374,0.4752475247524752,0
80,0.5,0.0,27,bidirectional,chi-squared (Akhtar et al. 2019),8.584806027064369,0.0723579018448593,0
80,0.5,0.0,27,bidirectional,GMM clustering (Checco/Mignemi),0.011520368651796857,0.30845771144278605,0
80,0.5,0.0,28,unidirectional,apunim,0.0202748429035615,0.035698491500296116,1
80,0.5,0.0,28,unidirectional,Krippendorff delta-alpha,0.00036898685735231584,0.31343283582089554,0
80,0.5,0.0,28,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,28,unidirectional,chi-squared (Akhtar et al. 2019),5.063136859519945,0.2808803943581515,0
80,0.5,0.0,28,unidirectional,GMM clustering (Checco/Mignemi),0.011520368651796857,0.24875621890547264,0
80,0.5,0.0,28,bidirectional,apunim,0.028049689922635884,0.0014758557402899334,1
80,0.5,0.0,28,bidirectional,Krippendorff delta-alpha,0.0010033418026620944,0.22388059701492538,0
80,0.5,0.0,28,bidirectional,aposteriori unimodality (2024),0.0064516129032258064,0.4752475247524752,0
80,0.5,0.0,28,bidirectional,chi-squared (Akhtar et al. 2019),0.5429344969443858,0.9691889404582626,0
80,0.5,0.0,28,bidirectional,GMM clustering (Checco/Mignemi),-0.007050773582033347,0.6915422885572139,0
80,0.5,0.0,29,unidirectional,apunim,-0.011431820345421609,0.8438250109300959,0
80,0.5,0.0,29,unidirectional,Krippendorff delta-alpha,-0.0003186286710986641,0.5771144278606966,0
80,0.5,0.0,29,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,29,unidirectional,chi-squared (Akhtar et al. 2019),1.5554978048217396,0.8167673385351549,0
80,0.5,0.0,29,unidirectional,GMM clustering (Checco/Mignemi),-0.010818683033392281,1.0,0
80,0.5,0.0,29,bidirectional,apunim,0.0033899925340801253,1.0,0
80,0.5,0.0,29,bidirectional,Krippendorff delta-alpha,6.277346909766557e-05,0.47761194029850745,0
80,0.5,0.0,29,bidirectional,aposteriori unimodality (2024),0.006134969325153374,0.5445544554455446,0
80,0.5,0.0,29,bidirectional,chi-squared (Akhtar et al. 2019),7.680230465332201,0.10401952013794868,0
80,0.5,0.0,29,bidirectional,GMM clustering (Checco/Mignemi),-0.006728127578114362,0.6517412935323383,0
80,0.5,0.0,30,unidirectional,apunim,-0.0062002739854959766,0.8879366545311578,0
80,0.5,0.0,30,unidirectional,Krippendorff delta-alpha,5.499675212455868e-05,0.5422885572139303,0
80,0.5,0.0,30,unidirectional,aposteriori unimodality (2024),0.006024096385542169,0.43564356435643564,0
80,0.5,0.0,30,unidirectional,chi-squared (Akhtar et al. 2019),2.8541649308155415,0.5825195330856825,0
80,0.5,0.0,30,unidirectional,GMM clustering (Checco/Mignemi),-0.0012746058679667647,0.527363184079602,0
80,0.5,0.0,30,bidirectional,apunim,0.03028032754277889,0.002905088708221542,1
80,0.5,0.0,30,bidirectional,Krippendorff delta-alpha,-0.00037406498914455133,0.6368159203980099,0
80,0.5,0.0,30,bidirectional,aposteriori unimodality (2024),0.005847953216374269,0.504950495049505,0
80,0.5,0.0,30,bidirectional,chi-squared (Akhtar et al. 2019),4.476540290897197,0.3453382650332366,0
80,0.5,0.0,30,bidirectional,GMM clustering (Checco/Mignemi),0.027723470401589692,0.08955223880597014,0
80,0.5,0.0,31,unidirectional,apunim,0.020298952862132236,0.0434629480809308,1
80,0.5,0.0,31,unidirectional,Krippendorff delta-alpha,-0.0018720009996203713,0.945273631840796,0
80,0.5,0.0,31,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,31,unidirectional,chi-squared (Akhtar et al. 2019),4.193628940647066,0.38043479713224265,0
80,0.5,0.0,31,unidirectional,GMM clustering (Checco/Mignemi),-0.00862337413466836,1.0,0
80,0.5,0.0,31,bidirectional,apunim,0.0052437992464647145,1.0,0
80,0.5,0.0,31,bidirectional,Krippendorff delta-alpha,-0.0005547204060460387,0.6019900497512438,0
80,0.5,0.0,31,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,31,bidirectional,chi-squared (Akhtar et al. 2019),0.7830815077974985,0.9407017265685257,0
80,0.5,0.0,31,bidirectional,GMM clustering (Checco/Mignemi),-0.003981398904319021,0.7711442786069652,0
80,0.5,0.0,32,unidirectional,apunim,-0.007234509533271584,1.0,0
80,0.5,0.0,32,unidirectional,Krippendorff delta-alpha,0.0005783252898786118,0.3283582089552239,0
80,0.5,0.0,32,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,32,unidirectional,chi-squared (Akhtar et al. 2019),3.0635347759113767,0.5472498827732307,0
80,0.5,0.0,32,unidirectional,GMM clustering (Checco/Mignemi),-0.001536688436419516,0.39800995024875624,0
80,0.5,0.0,32,bidirectional,apunim,-0.02006347240691445,0.07849039894914776,0
80,0.5,0.0,32,bidirectional,Krippendorff delta-alpha,0.000426010250647868,0.3333333333333333,0
80,0.5,0.0,32,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,32,bidirectional,chi-squared (Akhtar et al. 2019),0.852397409070474,0.931288611386122,0
80,0.5,0.0,32,bidirectional,GMM clustering (Checco/Mignemi),0.01025345252971899,0.27860696517412936,0
80,0.5,0.0,33,unidirectional,apunim,0.015263381092970875,0.30461817232222027,0
80,0.5,0.0,33,unidirectional,Krippendorff delta-alpha,-0.0005213760802849632,0.6169154228855721,0
80,0.5,0.0,33,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,33,unidirectional,chi-squared (Akhtar et al. 2019),1.2581780495157575,0.8684302158872985,0
80,0.5,0.0,33,unidirectional,GMM clustering (Checco/Mignemi),-0.011984778690166233,1.0,0
80,0.5,0.0,33,bidirectional,apunim,0.034354823818733886,0.0007221353794769378,1
80,0.5,0.0,33,bidirectional,Krippendorff delta-alpha,-0.0007453668177361816,0.7014925373134329,0
80,0.5,0.0,33,bidirectional,aposteriori unimodality (2024),0.006369426751592357,0.43564356435643564,0
80,0.5,0.0,33,bidirectional,chi-squared (Akhtar et al. 2019),7.6661658875913306,0.10460139518923223,0
80,0.5,0.0,33,bidirectional,GMM clustering (Checco/Mignemi),0.018267913371631854,0.19900497512437812,0
80,0.5,0.0,34,unidirectional,apunim,0.022981320142351665,0.04302982736979238,1
80,0.5,0.0,34,unidirectional,Krippendorff delta-alpha,-0.0012171274489896078,0.8009950248756219,0
80,0.5,0.0,34,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,34,unidirectional,chi-squared (Akhtar et al. 2019),2.6389467696723017,0.6199396067106901,0
80,0.5,0.0,34,unidirectional,GMM clustering (Checco/Mignemi),-0.010818683033392281,1.0,0
80,0.5,0.0,34,bidirectional,apunim,-0.022476689329398048,0.032232375001875486,1
80,0.5,0.0,34,bidirectional,Krippendorff delta-alpha,-0.0009533798964615481,0.7910447761194029,0
80,0.5,0.0,34,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,34,bidirectional,chi-squared (Akhtar et al. 2019),0.9541310398854215,0.9166696181208946,0
80,0.5,0.0,34,bidirectional,GMM clustering (Checco/Mignemi),-0.0047965848315999005,0.5572139303482587,0
80,0.5,0.0,35,unidirectional,apunim,0.00947762206151045,0.5391493008325525,0
80,0.5,0.0,35,unidirectional,Krippendorff delta-alpha,0.000707597212540656,0.21890547263681592,0
80,0.5,0.0,35,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,35,unidirectional,chi-squared (Akhtar et al. 2019),3.946474197269037,0.4132982436026633,0
80,0.5,0.0,35,unidirectional,GMM clustering (Checco/Mignemi),-0.0035771033447513194,0.6318407960199005,0
80,0.5,0.0,35,bidirectional,apunim,0.0183753446350109,0.0594685248684909,0
80,0.5,0.0,35,bidirectional,Krippendorff delta-alpha,0.0002475474428031421,0.417910447761194,0
80,0.5,0.0,35,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,35,bidirectional,chi-squared (Akhtar et al. 2019),6.385729127993138,0.17213428210845727,0
80,0.5,0.0,35,bidirectional,GMM clustering (Checco/Mignemi),-0.011984778690166233,1.0,0
80,0.5,0.0,36,unidirectional,apunim,-0.03192837823615301,0.0009953374672063123,1
80,0.5,0.0,36,unidirectional,Krippendorff delta-alpha,4.1998755009320377e-05,0.4626865671641791,0
80,0.5,0.0,36,unidirectional,aposteriori unimodality (2024),0.006134969325153374,0.46534653465346537,0
80,0.5,0.0,36,unidirectional,chi-squared (Akhtar et al. 2019),10.21888746543514,0.03689762822351006,1
80,0.5,0.0,36,unidirectional,GMM clustering (Checco/Mignemi),-0.01230138390568939,1.0,0
80,0.5,0.0,36,bidirectional,apunim,0.03238605803226989,0.0005490910645774057,1
80,0.5,0.0,36,bidirectional,Krippendorff delta-alpha,0.001421215368458073,0.13930348258706468,0
80,0.5,0.0,36,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,36,bidirectional,chi-squared (Akhtar et al. 2019),1.6407122531586464,0.8014569896543813,0
80,0.5,0.0,36,bidirectional,GMM clustering (Checco/Mignemi),-0.0021048435319912296,0.5373134328358209,0
80,0.5,0.0,37,unidirectional,apunim,0.04606258427559671,1.7998614221248162e-06,1
80,0.5,0.0,37,unidirectional,Krippendorff delta-alpha,0.0014623235459053086,0.1044776119402985,0
80,0.5,0.0,37,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,37,unidirectional,chi-squared (Akhtar et al. 2019),1.2344348270627823,0.8723972585344847,0
80,0.5,0.0,37,unidirectional,GMM clustering (Checco/Mignemi),0.028470776621297038,0.10945273631840796,0
80,0.5,0.0,37,bidirectional,apunim,-0.015811127889575043,0.1443139677213456,0
80,0.5,0.0,37,bidirectional,Krippendorff delta-alpha,-0.0004334166069666634,0.6417910447761194,0
80,0.5,0.0,37,bidirectional,aposteriori unimodality (2024),0.006211180124223602,0.4158415841584158,0
80,0.5,0.0,37,bidirectional,chi-squared (Akhtar et al. 2019),1.46643405113724,0.8325701540622121,0
80,0.5,0.0,37,bidirectional,GMM clustering (Checco/Mignemi),0.013130990415335463,0.17412935323383086,0
80,0.5,0.0,38,unidirectional,apunim,0.03837959808701142,1.4974926957108524e-06,1
80,0.5,0.0,38,unidirectional,Krippendorff delta-alpha,-0.0016081581374343124,0.9104477611940298,0
80,0.5,0.0,38,unidirectional,aposteriori unimodality (2024),0.0058823529411764705,0.37623762376237624,0
80,0.5,0.0,38,unidirectional,chi-squared (Akhtar et al. 2019),4.859088600190459,0.3020638364839465,0
80,0.5,0.0,38,unidirectional,GMM clustering (Checco/Mignemi),-0.006497643011848643,1.0,0
80,0.5,0.0,38,bidirectional,apunim,0.03222273844456039,0.0005947451685131159,1
80,0.5,0.0,38,bidirectional,Krippendorff delta-alpha,0.0033156804498700176,0.014925373134328358,1
80,0.5,0.0,38,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,38,bidirectional,chi-squared (Akhtar et al. 2019),5.433734897821851,0.24561593104276291,0
80,0.5,0.0,38,bidirectional,GMM clustering (Checco/Mignemi),0.009999679497452004,0.21890547263681592,0
80,0.5,0.0,39,unidirectional,apunim,-0.020852908060397697,0.0731977702047491,0
80,0.5,0.0,39,unidirectional,Krippendorff delta-alpha,0.0005876187542730449,0.3283582089552239,0
80,0.5,0.0,39,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.0,39,unidirectional,chi-squared (Akhtar et al. 2019),4.2296170690166495,0.37582154981562094,0
80,0.5,0.0,39,unidirectional,GMM clustering (Checco/Mignemi),0.003076701199432733,0.35323383084577115,0
80,0.5,0.0,39,bidirectional,apunim,0.0496685968750432,2.2063594952549272e-07,1
80,0.5,0.0,39,bidirectional,Krippendorff delta-alpha,0.0027949517981154526,0.009950248756218905,1
80,0.5,0.0,39,bidirectional,aposteriori unimodality (2024),0.005988023952095809,0.46534653465346537,0
80,0.5,0.0,39,bidirectional,chi-squared (Akhtar et al. 2019),4.414208654825992,0.3528416606507051,0
80,0.5,0.0,39,bidirectional,GMM clustering (Checco/Mignemi),-0.0024031529366528885,0.47761194029850745,0
80,0.5,0.5,0,unidirectional,apunim,-0.016820039005986862,0.1230177896395508,0
80,0.5,0.5,0,unidirectional,Krippendorff delta-alpha,0.0019172512622571136,0.06467661691542288,0
80,0.5,0.5,0,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,0,unidirectional,chi-squared (Akhtar et al. 2019),47.33255080969987,1.3000820456847358e-09,1
80,0.5,0.5,0,unidirectional,GMM clustering (Checco/Mignemi),0.3518779643635431,0.004975124378109453,1
80,0.5,0.5,0,bidirectional,apunim,0.030849709254400056,0.0034333900486847144,1
80,0.5,0.5,0,bidirectional,Krippendorff delta-alpha,0.004224355970955662,0.004975124378109453,1
80,0.5,0.5,0,bidirectional,aposteriori unimodality (2024),0.005988023952095809,0.32673267326732675,0
80,0.5,0.5,0,bidirectional,chi-squared (Akhtar et al. 2019),5.1896530510121535,0.26838552933781556,0
80,0.5,0.5,0,bidirectional,GMM clustering (Checco/Mignemi),0.003076701199432733,0.4129353233830846,0
80,0.5,0.5,1,unidirectional,apunim,0.015875106847820272,0.23207128357049278,0
80,0.5,0.5,1,unidirectional,Krippendorff delta-alpha,0.003050231925863789,0.009950248756218905,1
80,0.5,0.5,1,unidirectional,aposteriori unimodality (2024),0.006134969325153374,0.37623762376237624,0
80,0.5,0.5,1,unidirectional,chi-squared (Akhtar et al. 2019),67.46124055232295,7.792741724333729e-14,1
80,0.5,0.5,1,unidirectional,GMM clustering (Checco/Mignemi),0.2668140069346017,0.004975124378109453,1
80,0.5,0.5,1,bidirectional,apunim,0.004876557534559283,1.0,0
80,0.5,0.5,1,bidirectional,Krippendorff delta-alpha,0.005327082800463512,0.004975124378109453,1
80,0.5,0.5,1,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,1,bidirectional,chi-squared (Akhtar et al. 2019),8.009820914918652,0.09121910351512404,0
80,0.5,0.5,1,bidirectional,GMM clustering (Checco/Mignemi),-0.001536688436419516,0.472636815920398,0
80,0.5,0.5,2,unidirectional,apunim,0.024474310700682088,0.014146141413605146,1
80,0.5,0.5,2,unidirectional,Krippendorff delta-alpha,0.0009235557810471362,0.208955223880597,0
80,0.5,0.5,2,unidirectional,aposteriori unimodality (2024),0.011764705882352941,0.16831683168316833,0
80,0.5,0.5,2,unidirectional,chi-squared (Akhtar et al. 2019),88.1432511919374,3.2646709682364725e-18,1
80,0.5,0.5,2,unidirectional,GMM clustering (Checco/Mignemi),0.4490034512856239,0.004975124378109453,1
80,0.5,0.5,2,bidirectional,apunim,0.012232976337003692,0.5470954552920085,0
80,0.5,0.5,2,bidirectional,Krippendorff delta-alpha,0.005142164699863616,0.004975124378109453,1
80,0.5,0.5,2,bidirectional,aposteriori unimodality (2024),0.006097560975609756,0.33663366336633666,0
80,0.5,0.5,2,bidirectional,chi-squared (Akhtar et al. 2019),1.937167709532811,0.7473143050135894,0
80,0.5,0.5,2,bidirectional,GMM clustering (Checco/Mignemi),-0.005761428834350919,0.6268656716417911,0
80,0.5,0.5,3,unidirectional,apunim,0.008182155128386525,1.0,0
80,0.5,0.5,3,unidirectional,Krippendorff delta-alpha,-0.00041244920864530465,0.6169154228855721,0
80,0.5,0.5,3,unidirectional,aposteriori unimodality (2024),0.00625,0.44554455445544555,0
80,0.5,0.5,3,unidirectional,chi-squared (Akhtar et al. 2019),74.6608710696957,2.3503990027724365e-15,1
80,0.5,0.5,3,unidirectional,GMM clustering (Checco/Mignemi),0.35181564693439316,0.004975124378109453,1
80,0.5,0.5,3,bidirectional,apunim,0.012596758632272583,0.37940103486866233,0
80,0.5,0.5,3,bidirectional,Krippendorff delta-alpha,0.007560135773326815,0.004975124378109453,1
80,0.5,0.5,3,bidirectional,aposteriori unimodality (2024),0.006060606060606061,0.3564356435643564,0
80,0.5,0.5,3,bidirectional,chi-squared (Akhtar et al. 2019),2.347979110200056,0.6720479607282699,0
80,0.5,0.5,3,bidirectional,GMM clustering (Checco/Mignemi),-0.012114510972766387,1.0,0
80,0.5,0.5,4,unidirectional,apunim,0.019607164435918683,0.13105002757405368,0
80,0.5,0.5,4,unidirectional,Krippendorff delta-alpha,0.002152170074259052,0.06965174129353234,0
80,0.5,0.5,4,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,4,unidirectional,chi-squared (Akhtar et al. 2019),80.75049649494045,1.2077946267041164e-16,1
80,0.5,0.5,4,unidirectional,GMM clustering (Checco/Mignemi),0.4488622255684867,0.004975124378109453,1
80,0.5,0.5,4,bidirectional,apunim,0.030462670195316396,0.003482124968427771,1
80,0.5,0.5,4,bidirectional,Krippendorff delta-alpha,0.006133487561158335,0.004975124378109453,1
80,0.5,0.5,4,bidirectional,aposteriori unimodality (2024),0.012345679012345678,0.13861386138613863,0
80,0.5,0.5,4,bidirectional,chi-squared (Akhtar et al. 2019),3.6226187976972266,0.4594803758114975,0
80,0.5,0.5,4,bidirectional,GMM clustering (Checco/Mignemi),0.07836287298484022,0.009950248756218905,1
80,0.5,0.5,5,unidirectional,apunim,0.026558632313494538,0.0026921051125685263,1
80,0.5,0.5,5,unidirectional,Krippendorff delta-alpha,-0.0006718362753874718,0.7213930348258707,0
80,0.5,0.5,5,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,5,unidirectional,chi-squared (Akhtar et al. 2019),76.23302152480605,1.0928732972882012e-15,1
80,0.5,0.5,5,unidirectional,GMM clustering (Checco/Mignemi),0.38293611055477667,0.004975124378109453,1
80,0.5,0.5,5,bidirectional,apunim,0.022351183155940597,0.015345656532809384,1
80,0.5,0.5,5,bidirectional,Krippendorff delta-alpha,0.005736347116545137,0.004975124378109453,1
80,0.5,0.5,5,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,5,bidirectional,chi-squared (Akhtar et al. 2019),1.071992078879536,0.8986901333261358,0
80,0.5,0.5,5,bidirectional,GMM clustering (Checco/Mignemi),-0.010818683033392281,1.0,0
80,0.5,0.5,6,unidirectional,apunim,0.005331009741976903,1.0,0
80,0.5,0.5,6,unidirectional,Krippendorff delta-alpha,0.0024811214348345323,0.029850746268656716,1
80,0.5,0.5,6,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,6,unidirectional,chi-squared (Akhtar et al. 2019),72.62801465407571,6.322646405645836e-15,1
80,0.5,0.5,6,unidirectional,GMM clustering (Checco/Mignemi),0.2941232986389111,0.004975124378109453,1
80,0.5,0.5,6,bidirectional,apunim,0.026327427471888206,0.005544227415659289,1
80,0.5,0.5,6,bidirectional,Krippendorff delta-alpha,0.008157146385603886,0.004975124378109453,1
80,0.5,0.5,6,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,6,bidirectional,chi-squared (Akhtar et al. 2019),2.3737026053377543,0.66738475536684,0
80,0.5,0.5,6,bidirectional,GMM clustering (Checco/Mignemi),-0.011790242613076596,1.0,0
80,0.5,0.5,7,unidirectional,apunim,0.017342437367816203,0.10535578057905522,0
80,0.5,0.5,7,unidirectional,Krippendorff delta-alpha,0.0009457152762117893,0.1791044776119403,0
80,0.5,0.5,7,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
80,0.5,0.5,7,unidirectional,chi-squared (Akhtar et al. 2019),93.2347957737866,2.7045000647661907e-19,1
80,0.5,0.5,7,unidirectional,GMM clustering (Checco/Mignemi),0.7190233586465443,0.004975124378109453,1
80,0.5,0.5,7,bidirectional,apunim,0.025622145990232163,0.003930502114089292,1
80,0.5,0.5,7,bidirectional,Krippendorff delta-alpha,0.0047284317762470995,0.004975124378109453,1
80,0.5,0.5,7,bidirectional,aposteriori unimodality (2024),0.005847953216374269,0.40594059405940597,0
80,0.5,0.5,7,bidirectional,chi-squared (Akhtar et al. 2019),4.82192220382013,0.30606217779615497,0
80,0.5,0.5,7,bidirectional,GMM clustering (Checco/Mignemi),0.0039705093619167315,0.3582089552238806,0
80,0.5,0.5,8,unidirectional,apunim,0.013666125765732671,0.20075109248135406,0
80,0.5,0.5,8,unidirectional,Krippendorff delta-alpha,0.0003961693860472515,0.3681592039800995,0
80,0.5,0.5,8,unidirectional,aposteriori unimodality (2024),0.005714285714285714,0.3465346534653465,0
80,0.5,0.5,8,unidirectional,chi-squared (Akhtar et al. 2019),70.07458868007164,2.189014227355777e-14,1
80,0.5,0.5,8,unidirectional,GMM clustering (Checco/Mignemi),0.44865025119991025,0.004975124378109453,1
80,0.5,0.5,8,bidirectional,apunim,0.022732699694049122,0.02269656433201446,1
80,0.5,0.5,8,bidirectional,Krippendorff delta-alpha,0.00493128334567583,0.004975124378109453,1
